,power_predictions,power_schedule,slacked_power_schedule,power,temperature_predictions,temperature,actions
180,1.303492252082635,2.0,1.8,1.3153930559691973,21.0176811809312,20.999863616594418,0.0
181,1.3106345019217194,2.0,1.8,1.3106177266697072,21.067554223803516,20.999865219793687,0.0
182,1.2973348506253144,0.0,0.0,1.3089969441984148,20.993439016769777,20.999922049987514,0.0
183,1.3074836217646113,0.0,0.0,1.3073632132673847,21.046448993277536,20.999937238728574,0.0
184,1.2943333484573303,0.0,0.0,1.305716200460732,20.97683228293115,20.998786047991945,0.0
185,1.3040801285742323,0.0,0.0,1.3040555636904243,21.040311701687447,20.99960112917099,0.0
186,1.2953331008893416,0.0,0.0,1.3023809714779777,20.965737904008893,20.999899783664286,0.0
187,1.3005203700999908,0.0,0.0,1.300692080691036,21.038410216643047,20.999812609489588,0.0
188,1.2924150992446155,0.0,0.0,1.2989885627572382,20.95490830731916,20.999826157648883,0.0
189,1.2971918033457326,0.0,0.0,1.29727007455327,21.02905979885708,21.00034239181747,0.0
190,1.290999643058099,0.0,0.0,1.2961787613344764,20.988199928320974,21.000387098024216,0.0
191,1.2883129005916403,0.0,0.0,1.2950755168326742,21.046992270204324,20.999926961109523,0.0
192,1.289183075412413,0.0,0.0,1.2939602201193499,20.98236228333773,20.999966612910093,0.0
193,1.286498922446603,0.0,0.0,1.2928327376620383,21.045808890704535,20.999970997069003,0.0
194,1.2880902077040977,0.0,0.0,1.2919616821670663,20.966020026626726,20.999888821206213,0.0
195,1.2855881802537656,0.0,0.0,1.291074281286538,21.065135541520615,20.999961026943993,0.0
196,1.286378521965081,0.0,0.0,1.2901704520151462,20.966407090511293,20.999962920956754,0.0
197,1.2839138899766644,0.0,0.0,1.2892500894236896,21.06713126968125,20.999964257066104,0.0
198,1.283258179648083,0.0,0.0,1.2877908501889308,20.940109870873837,20.99990352431042,0.0
199,1.2823172474340472,0.0,0.0,1.2863228405933933,21.078788732113964,20.999893706708306,0.0
200,1.2804991065217308,0.0,0.0,1.2848458854676608,20.929892020416396,20.99989310449707,0.0
201,1.280104321629757,0.0,0.0,1.2833598355243148,21.07501887730919,20.999893466648604,0.0
202,1.2766134053444351,0.0,0.0,1.2824569409397955,20.90899773527742,20.999890936013735,0.0
203,1.2788156281882772,0.0,0.0,1.281515619335743,21.074546273679275,20.99989326841446,0.0
204,1.2746580097928426,0.0,0.0,1.2805356775939587,20.916595350189,20.999899961405625,0.0
205,1.2764250354613491,0.0,0.0,1.2795169016906616,21.08076332642682,20.99990545744742,0.0
206,1.2709010002485028,0.0,0.0,1.2779344597796323,20.894059157447863,20.999915084552832,0.0
207,1.2745315501092291,0.0,0.0,1.2763419318224651,21.063622977286233,20.999905614756766,0.0
208,1.2675246556429913,0.0,0.0,1.274739146459759,20.879776586532873,20.99990214046661,0.0
209,1.2721715669472247,0.0,0.0,1.2731259318084829,21.059894470828606,20.99989829637419,0.0
210,1.2640913149334891,0.0,0.0,1.2750173672052416,20.87348069989097,20.999958933600553,0.0
211,1.2737986165461128,0.0,0.0,1.276918636178668,21.03719079318594,20.999965110870246,0.0
212,1.2687622663552078,0.0,0.0,1.278829835887248,20.914823637730148,20.999965502730124,0.0
213,1.2756760334177242,0.0,0.0,1.2807510629028345,21.054563082814525,20.999975656178822,0.0
214,1.2738814506287324,0.0,0.0,1.2821942598132468,20.943797789949805,20.999946068266627,0.0
215,1.2793513461413395,0.0,0.0,1.2836428598989296,21.02982887599568,20.99894039764481,0.0
216,1.2768947462057074,0.0,0.0,1.2850969131780576,20.958085359686482,20.99996691538682,0.0
217,1.2797843757636131,0.0,0.0,1.2865564700683432,21.024548594887225,21.00000987889311,0.0
218,1.2779160612463933,0.0,0.0,1.287546418461841,20.946369995428263,21.000023352656292,0.0
219,1.2809629214210325,0.0,0.0,1.288538187710495,21.00023899663051,20.99993914924339,0.0
220,1.2749012568654268,0.0,0.0,1.289531782842697,20.94262961079886,21.000027853698114,0.0
